"","rowname","variable","value","valid_n","aggregation_type","xi","yi","group","disa","count","key","code","rank","variable_label","rowname_label","yi_lab","xi_lab"
"33","jawzjan_idps","tribal_fighting",1.2,590,"percentage","displace_push","strata","jawzjan_idps"," ",7,"displace_push/jawzjan_idps","3",6,"Inter-tribal or factional fighting",NA,"strata","What was the main reason why your household chose to leave your area of origin?"
"34","kandahar_idps","clashes",13.2,553,"percentage","displace_push","strata","kandahar_idps"," ",73,"displace_push/kandahar_idps","4",3,"Clashes among AGEs/AoGs",NA,"strata","What was the main reason why your household chose to leave your area of origin?"
"35","kandahar_idps","conflict",19.7,553,"percentage","displace_push","strata","kandahar_idps"," ",109,"displace_push/kandahar_idps","4",2,"Armed conflict / military operation",NA,"strata","What was the main reason why your household chose to leave your area of origin?"
"36","kandahar_idps","disaster",63.5,553,"percentage","displace_push","strata","kandahar_idps"," ",351,"displace_push/kandahar_idps","4",1,"Natural disaster",NA,"strata","What was the main reason why your household chose to leave your area of origin?"
"37","kandahar_idps","employment",0.7,553,"percentage","displace_push","strata","kandahar_idps"," ",4,"displace_push/kandahar_idps","4",5,"No work opportunities",NA,"strata","What was the main reason why your household chose to leave your area of origin?"
"38","kandahar_idps","harassment_government",0,553,"percentage","displace_push","strata","kandahar_idps"," ",0,"displace_push/kandahar_idps","4",10,"Intimidation and harassment by government",NA,"strata","What was the main reason why your household chose to leave your area of origin?"
"39","kandahar_idps","harassment_groups",1.6,553,"percentage","displace_push","strata","kandahar_idps"," ",9,"displace_push/kandahar_idps","4",4,"Intimidation and harassment  by AGEs/AoGs",NA,"strata","What was the main reason why your household chose to leave your area of origin?"
"40","kandahar_idps","kidnapping",0.2,553,"percentage","displace_push","strata","kandahar_idps"," ",1,"displace_push/kandahar_idps","4",8,"Kidnapping /abduction",NA,"strata","What was the main reason why your household chose to leave your area of origin?"
"41","kandahar_idps","land_dispute",0.5,553,"percentage","displace_push","strata","kandahar_idps"," ",3,"displace_push/kandahar_idps","4",6,"Land dispute/land occupation",NA,"strata","What was the main reason why your household chose to leave your area of origin?"
"42","kandahar_idps","other",0,553,"percentage","displace_push","strata","kandahar_idps"," ",0,"displace_push/kandahar_idps","4",11,"Other",NA,"strata","What was the main reason why your household chose to leave your area of origin?"
"43","kandahar_idps","rocket_shelling",0.2,553,"percentage","displace_push","strata","kandahar_idps"," ",1,"displace_push/kandahar_idps","4",9,"Cross-border rocket shelling",NA,"strata","What was the main reason why your household chose to leave your area of origin?"
"44","kandahar_idps","tribal_fighting",0.4,553,"percentage","displace_push","strata","kandahar_idps"," ",2,"displace_push/kandahar_idps","4",7,"Inter-tribal or factional fighting",NA,"strata","What was the main reason why your household chose to leave your area of origin?"
"45","badakhshan_host","natural_disaster",92.7,234,"percentage","shelter_damage_cause","strata","badakhshan_host"," ",217,"shelter_damage_cause/badakhshan_host","1",1,"Natural disaster",NA,"strata","What was the main cause of this damage?"
"46","badakhshan_host","poor_materials",3.4,234,"percentage","shelter_damage_cause","strata","badakhshan_host"," ",8,"shelter_damage_cause/badakhshan_host","1",3,"Poor quality of materials in shelter",NA,"strata","What was the main cause of this damage?"
"47","badakhshan_host","violence_area",3.8,234,"percentage","shelter_damage_cause","strata","badakhshan_host"," ",9,"shelter_damage_cause/badakhshan_host","1",2,"Violence in the area",NA,"strata","What was the main cause of this damage?"
"48","badakhshan_idps","natural_disaster",90.8,348,"percentage","shelter_damage_cause","strata","badakhshan_idps"," ",316,"shelter_damage_cause/badakhshan_idps","2",1,"Natural disaster",NA,"strata","What was the main cause of this damage?"
"49","badakhshan_idps","poor_materials",3.2,348,"percentage","shelter_damage_cause","strata","badakhshan_idps"," ",11,"shelter_damage_cause/badakhshan_idps","2",3,"Poor quality of materials in shelter",NA,"strata","What was the main cause of this damage?"
"50","badakhshan_idps","violence_area",6,348,"percentage","shelter_damage_cause","strata","badakhshan_idps"," ",21,"shelter_damage_cause/badakhshan_idps","2",2,"Violence in the area",NA,"strata","What was the main cause of this damage?"
"51","herat_host","natural_disaster",91,133,"percentage","shelter_damage_cause","strata","herat_host"," ",121,"shelter_damage_cause/herat_host","3",1,"Natural disaster",NA,"strata","What was the main cause of this damage?"
"52","herat_host","poor_materials",9,133,"percentage","shelter_damage_cause","strata","herat_host"," ",12,"shelter_damage_cause/herat_host","3",2,"Poor quality of materials in shelter",NA,"strata","What was the main cause of this damage?"
"53","herat_host","violence_area",0,133,"percentage","shelter_damage_cause","strata","herat_host"," ",0,"shelter_damage_cause/herat_host","3",3,"Violence in the area",NA,"strata","What was the main cause of this damage?"
"54","herat_idps","natural_disaster",85.1,121,"percentage","shelter_damage_cause","strata","herat_idps"," ",103,"shelter_damage_cause/herat_idps","4",1,"Natural disaster",NA,"strata","What was the main cause of this damage?"
"55","herat_idps","poor_materials",13.2,121,"percentage","shelter_damage_cause","strata","herat_idps"," ",16,"shelter_damage_cause/herat_idps","4",2,"Poor quality of materials in shelter",NA,"strata","What was the main cause of this damage?"
"56","herat_idps","violence_area",1.7,121,"percentage","shelter_damage_cause","strata","herat_idps"," ",2,"shelter_damage_cause/herat_idps","4",3,"Violence in the area",NA,"strata","What was the main cause of this damage?"
"57","herat_natural_disaster_affected","natural_disaster",84.6,447,"percentage","shelter_damage_cause","strata","herat_natural_disaster_affected"," ",378,"shelter_damage_cause/herat_natural_disaster_affected","5",1,"Natural disaster",NA,"strata","What was the main cause of this damage?"
"58","herat_natural_disaster_affected","poor_materials",15.2,447,"percentage","shelter_damage_cause","strata","herat_natural_disaster_affected"," ",68,"shelter_damage_cause/herat_natural_disaster_affected","5",2,"Poor quality of materials in shelter",NA,"strata","What was the main cause of this damage?"
"59","herat_natural_disaster_affected","violence_area",0.2,447,"percentage","shelter_damage_cause","strata","herat_natural_disaster_affected"," ",1,"shelter_damage_cause/herat_natural_disaster_affected","5",3,"Violence in the area",NA,"strata","What was the main cause of this damage?"
"60","jawzjan_host","natural_disaster",41.1,350,"percentage","shelter_damage_cause","strata","jawzjan_host"," ",144,"shelter_damage_cause/jawzjan_host","6",2,"Natural disaster",NA,"strata","What was the main cause of this damage?"
"61","jawzjan_host","poor_materials",44.9,350,"percentage","shelter_damage_cause","strata","jawzjan_host"," ",157,"shelter_damage_cause/jawzjan_host","6",1,"Poor quality of materials in shelter",NA,"strata","What was the main cause of this damage?"
"62","jawzjan_host","violence_area",14,350,"percentage","shelter_damage_cause","strata","jawzjan_host"," ",49,"shelter_damage_cause/jawzjan_host","6",3,"Violence in the area",NA,"strata","What was the main cause of this damage?"
"63","jawzjan_idps","natural_disaster",17,223,"percentage","shelter_damage_cause","strata","jawzjan_idps"," ",38,"shelter_damage_cause/jawzjan_idps","7",2,"Natural disaster",NA,"strata","What was the main cause of this damage?"
"64","jawzjan_idps","poor_materials",70,223,"percentage","shelter_damage_cause","strata","jawzjan_idps"," ",156,"shelter_damage_cause/jawzjan_idps","7",1,"Poor quality of materials in shelter",NA,"strata","What was the main cause of this damage?"
"65","jawzjan_idps","violence_area",13,223,"percentage","shelter_damage_cause","strata","jawzjan_idps"," ",29,"shelter_damage_cause/jawzjan_idps","7",3,"Violence in the area",NA,"strata","What was the main cause of this damage?"
"66","kandahar_host","natural_disaster",94.8,134,"percentage","shelter_damage_cause","strata","kandahar_host"," ",127,"shelter_damage_cause/kandahar_host","8",1,"Natural disaster",NA,"strata","What was the main cause of this damage?"
"67","kandahar_host","poor_materials",3,134,"percentage","shelter_damage_cause","strata","kandahar_host"," ",4,"shelter_damage_cause/kandahar_host","8",2,"Poor quality of materials in shelter",NA,"strata","What was the main cause of this damage?"
"68","kandahar_host","violence_area",2.2,134,"percentage","shelter_damage_cause","strata","kandahar_host"," ",3,"shelter_damage_cause/kandahar_host","8",3,"Violence in the area",NA,"strata","What was the main cause of this damage?"
"69","kandahar_idps","natural_disaster",94.4,357,"percentage","shelter_damage_cause","strata","kandahar_idps"," ",337,"shelter_damage_cause/kandahar_idps","9",1,"Natural disaster",NA,"strata","What was the main cause of this damage?"
"70","kandahar_idps","poor_materials",3.4,357,"percentage","shelter_damage_cause","strata","kandahar_idps"," ",12,"shelter_damage_cause/kandahar_idps","9",2,"Poor quality of materials in shelter",NA,"strata","What was the main cause of this damage?"
"71","kandahar_idps","violence_area",2.2,357,"percentage","shelter_damage_cause","strata","kandahar_idps"," ",8,"shelter_damage_cause/kandahar_idps","9",3,"Violence in the area",NA,"strata","What was the main cause of this damage?"
"72","kandahar_natural_disaster_affected","natural_disaster",94.1,443,"percentage","shelter_damage_cause","strata","kandahar_natural_disaster_affected"," ",417,"shelter_damage_cause/kandahar_natural_disaster_affected","10",1,"Natural disaster",NA,"strata","What was the main cause of this damage?"
"73","kandahar_natural_disaster_affected","poor_materials",5.4,443,"percentage","shelter_damage_cause","strata","kandahar_natural_disaster_affected"," ",24,"shelter_damage_cause/kandahar_natural_disaster_affected","10",2,"Poor quality of materials in shelter",NA,"strata","What was the main cause of this damage?"
"74","kandahar_natural_disaster_affected","violence_area",0.5,443,"percentage","shelter_damage_cause","strata","kandahar_natural_disaster_affected"," ",2,"shelter_damage_cause/kandahar_natural_disaster_affected","10",3,"Violence in the area",NA,"strata","What was the main cause of this damage?"
"75","badakhshan_host","authorization",0,301,"percentage","repairs_unable","strata","badakhshan_host"," ",0,"repairs_unable/badakhshan_host","1",3,"Lack of authorization to do repairs",NA,"strata","Why were you unable to make the repairs that you wanted?"
"76","badakhshan_host","professional_unafford",54.8,301,"percentage","repairs_unable","strata","badakhshan_host"," ",165,"repairs_unable/badakhshan_host","1",1,"Repairs require professionals but we cannot afford their services",NA,"strata","Why were you unable to make the repairs that you wanted?"
"77","badakhshan_host","materials_unavailable",0,301,"percentage","repairs_unable","strata","badakhshan_host"," ",0,"repairs_unable/badakhshan_host","1",4,"Shelter / repair materials were not available in the market",NA,"strata","Why were you unable to make the repairs that you wanted?"
"78","badakhshan_host","materials_expensive",50.5,301,"percentage","repairs_unable","strata","badakhshan_host"," ",152,"repairs_unable/badakhshan_host","1",2,"Shelter and repair materials are too expensive",NA,"strata","Why were you unable to make the repairs that you wanted?"
"79","badakhshan_host","professional_unavail",0,301,"percentage","repairs_unable","strata","badakhshan_host"," ",0,"repairs_unable/badakhshan_host","1",5,"Repairs require professionals but they are unavailable",NA,"strata","Why were you unable to make the repairs that you wanted?"
"80","badakhshan_idps","professional_unavail",0.3,388,"percentage","repairs_unable","strata","badakhshan_idps"," ",1,"repairs_unable/badakhshan_idps","2",4,"Repairs require professionals but they are unavailable",NA,"strata","Why were you unable to make the repairs that you wanted?"
"81","badakhshan_idps","professional_unafford",47.2,388,"percentage","repairs_unable","strata","badakhshan_idps"," ",183,"repairs_unable/badakhshan_idps","2",2,"Repairs require professionals but we cannot afford their services",NA,"strata","Why were you unable to make the repairs that you wanted?"
"82","badakhshan_idps","materials_unavailable",0,388,"percentage","repairs_unable","strata","badakhshan_idps"," ",0,"repairs_unable/badakhshan_idps","2",5,"Shelter / repair materials were not available in the market",NA,"strata","Why were you unable to make the repairs that you wanted?"
"83","badakhshan_idps","materials_expensive",60.3,388,"percentage","repairs_unable","strata","badakhshan_idps"," ",234,"repairs_unable/badakhshan_idps","2",1,"Shelter and repair materials are too expensive",NA,"strata","Why were you unable to make the repairs that you wanted?"
"84","badakhshan_idps","authorization",4.9,388,"percentage","repairs_unable","strata","badakhshan_idps"," ",19,"repairs_unable/badakhshan_idps","2",3,"Lack of authorization to do repairs",NA,"strata","Why were you unable to make the repairs that you wanted?"
"85","herat_host","materials_expensive",84.1,320,"percentage","repairs_unable","strata","herat_host"," ",269,"repairs_unable/herat_host","3",1,"Shelter and repair materials are too expensive",NA,"strata","Why were you unable to make the repairs that you wanted?"
"86","herat_host","professional_unafford",20.3,320,"percentage","repairs_unable","strata","herat_host"," ",65,"repairs_unable/herat_host","3",2,"Repairs require professionals but we cannot afford their services",NA,"strata","Why were you unable to make the repairs that you wanted?"
"87","herat_host","materials_unavailable",2.2,320,"percentage","repairs_unable","strata","herat_host"," ",7,"repairs_unable/herat_host","3",4,"Shelter / repair materials were not available in the market",NA,"strata","Why were you unable to make the repairs that you wanted?"
"88","herat_host","professional_unavail",0.9,320,"percentage","repairs_unable","strata","herat_host"," ",3,"repairs_unable/herat_host","3",5,"Repairs require professionals but they are unavailable",NA,"strata","Why were you unable to make the repairs that you wanted?"
"89","herat_host","authorization",2.5,320,"percentage","repairs_unable","strata","herat_host"," ",8,"repairs_unable/herat_host","3",3,"Lack of authorization to do repairs",NA,"strata","Why were you unable to make the repairs that you wanted?"
"90","herat_idps","materials_unavailable",3,403,"percentage","repairs_unable","strata","herat_idps"," ",12,"repairs_unable/herat_idps","4",4,"Shelter / repair materials were not available in the market",NA,"strata","Why were you unable to make the repairs that you wanted?"
"91","herat_idps","authorization",30.8,403,"percentage","repairs_unable","strata","herat_idps"," ",124,"repairs_unable/herat_idps","4",3,"Lack of authorization to do repairs",NA,"strata","Why were you unable to make the repairs that you wanted?"
"92","herat_idps","professional_unafford",31,403,"percentage","repairs_unable","strata","herat_idps"," ",125,"repairs_unable/herat_idps","4",2,"Repairs require professionals but we cannot afford their services",NA,"strata","Why were you unable to make the repairs that you wanted?"
"93","herat_idps","materials_expensive",52.4,403,"percentage","repairs_unable","strata","herat_idps"," ",211,"repairs_unable/herat_idps","4",1,"Shelter and repair materials are too expensive",NA,"strata","Why were you unable to make the repairs that you wanted?"
"94","herat_idps","professional_unavail",0.7,403,"percentage","repairs_unable","strata","herat_idps"," ",3,"repairs_unable/herat_idps","4",5,"Repairs require professionals but they are unavailable",NA,"strata","Why were you unable to make the repairs that you wanted?"
"95","herat_natural_disaster_affected","professional_unafford",6,386,"percentage","repairs_unable","strata","herat_natural_disaster_affected"," ",23,"repairs_unable/herat_natural_disaster_affected","5",2,"Repairs require professionals but we cannot afford their services",NA,"strata","Why were you unable to make the repairs that you wanted?"
"96","herat_natural_disaster_affected","professional_unavail",0.3,386,"percentage","repairs_unable","strata","herat_natural_disaster_affected"," ",1,"repairs_unable/herat_natural_disaster_affected","5",4,"Repairs require professionals but they are unavailable",NA,"strata","Why were you unable to make the repairs that you wanted?"
"97","herat_natural_disaster_affected","authorization",0,386,"percentage","repairs_unable","strata","herat_natural_disaster_affected"," ",0,"repairs_unable/herat_natural_disaster_affected","5",5,"Lack of authorization to do repairs",NA,"strata","Why were you unable to make the repairs that you wanted?"
"98","herat_natural_disaster_affected","materials_unavailable",0.5,386,"percentage","repairs_unable","strata","herat_natural_disaster_affected"," ",2,"repairs_unable/herat_natural_disaster_affected","5",3,"Shelter / repair materials were not available in the market",NA,"strata","Why were you unable to make the repairs that you wanted?"
"99","herat_natural_disaster_affected","materials_expensive",94,386,"percentage","repairs_unable","strata","herat_natural_disaster_affected"," ",363,"repairs_unable/herat_natural_disaster_affected","5",1,"Shelter and repair materials are too expensive",NA,"strata","Why were you unable to make the repairs that you wanted?"
"100","jawzjan_host","materials_expensive",50.8,386,"percentage","repairs_unable","strata","jawzjan_host"," ",196,"repairs_unable/jawzjan_host","6",2,"Shelter and repair materials are too expensive",NA,"strata","Why were you unable to make the repairs that you wanted?"
"101","jawzjan_host","professional_unavail",10.2,386,"percentage","repairs_unable","strata","jawzjan_host"," ",39,"repairs_unable/jawzjan_host","6",3,"Repairs require professionals but they are unavailable",NA,"strata","Why were you unable to make the repairs that you wanted?"
"102","jawzjan_host","professional_unafford",79.7,386,"percentage","repairs_unable","strata","jawzjan_host"," ",308,"repairs_unable/jawzjan_host","6",1,"Repairs require professionals but we cannot afford their services",NA,"strata","Why were you unable to make the repairs that you wanted?"
"103","jawzjan_host","materials_unavailable",3.9,386,"percentage","repairs_unable","strata","jawzjan_host"," ",15,"repairs_unable/jawzjan_host","6",4,"Shelter / repair materials were not available in the market",NA,"strata","Why were you unable to make the repairs that you wanted?"
"104","jawzjan_host","authorization",0,386,"percentage","repairs_unable","strata","jawzjan_host"," ",0,"repairs_unable/jawzjan_host","6",5,"Lack of authorization to do repairs",NA,"strata","Why were you unable to make the repairs that you wanted?"
"105","jawzjan_idps","materials_unavailable",4.2,382,"percentage","repairs_unable","strata","jawzjan_idps"," ",16,"repairs_unable/jawzjan_idps","7",5,"Shelter / repair materials were not available in the market",NA,"strata","Why were you unable to make the repairs that you wanted?"
"106","jawzjan_idps","materials_expensive",57.1,382,"percentage","repairs_unable","strata","jawzjan_idps"," ",218,"repairs_unable/jawzjan_idps","7",1,"Shelter and repair materials are too expensive",NA,"strata","Why were you unable to make the repairs that you wanted?"
"107","jawzjan_idps","authorization",9.4,382,"percentage","repairs_unable","strata","jawzjan_idps"," ",36,"repairs_unable/jawzjan_idps","7",3,"Lack of authorization to do repairs",NA,"strata","Why were you unable to make the repairs that you wanted?"
"108","jawzjan_idps","professional_unafford",45.5,382,"percentage","repairs_unable","strata","jawzjan_idps"," ",174,"repairs_unable/jawzjan_idps","7",2,"Repairs require professionals but we cannot afford their services",NA,"strata","Why were you unable to make the repairs that you wanted?"
"109","jawzjan_idps","professional_unavail",5.8,382,"percentage","repairs_unable","strata","jawzjan_idps"," ",22,"repairs_unable/jawzjan_idps","7",4,"Repairs require professionals but they are unavailable",NA,"strata","Why were you unable to make the repairs that you wanted?"
"110","kandahar_host","professional_unafford",52.8,284,"percentage","repairs_unable","strata","kandahar_host"," ",150,"repairs_unable/kandahar_host","8",1,"Repairs require professionals but we cannot afford their services",NA,"strata","Why were you unable to make the repairs that you wanted?"
"111","kandahar_host","materials_unavailable",27.8,284,"percentage","repairs_unable","strata","kandahar_host"," ",79,"repairs_unable/kandahar_host","8",3,"Shelter / repair materials were not available in the market",NA,"strata","Why were you unable to make the repairs that you wanted?"
"112","kandahar_host","professional_unavail",7.4,284,"percentage","repairs_unable","strata","kandahar_host"," ",21,"repairs_unable/kandahar_host","8",5,"Repairs require professionals but they are unavailable",NA,"strata","Why were you unable to make the repairs that you wanted?"
"113","kandahar_host","authorization",10.6,284,"percentage","repairs_unable","strata","kandahar_host"," ",30,"repairs_unable/kandahar_host","8",4,"Lack of authorization to do repairs",NA,"strata","Why were you unable to make the repairs that you wanted?"
"114","kandahar_host","materials_expensive",50.4,284,"percentage","repairs_unable","strata","kandahar_host"," ",143,"repairs_unable/kandahar_host","8",2,"Shelter and repair materials are too expensive",NA,"strata","Why were you unable to make the repairs that you wanted?"
"115","kandahar_idps","professional_unafford",58.7,494,"percentage","repairs_unable","strata","kandahar_idps"," ",290,"repairs_unable/kandahar_idps","9",1,"Repairs require professionals but we cannot afford their services",NA,"strata","Why were you unable to make the repairs that you wanted?"
"116","kandahar_idps","materials_expensive",39.9,494,"percentage","repairs_unable","strata","kandahar_idps"," ",197,"repairs_unable/kandahar_idps","9",2,"Shelter and repair materials are too expensive",NA,"strata","Why were you unable to make the repairs that you wanted?"
"117","kandahar_idps","professional_unavail",7.5,494,"percentage","repairs_unable","strata","kandahar_idps"," ",37,"repairs_unable/kandahar_idps","9",5,"Repairs require professionals but they are unavailable",NA,"strata","Why were you unable to make the repairs that you wanted?"
"118","kandahar_idps","authorization",13,494,"percentage","repairs_unable","strata","kandahar_idps"," ",64,"repairs_unable/kandahar_idps","9",4,"Lack of authorization to do repairs",NA,"strata","Why were you unable to make the repairs that you wanted?"
"119","kandahar_idps","materials_unavailable",23.1,494,"percentage","repairs_unable","strata","kandahar_idps"," ",114,"repairs_unable/kandahar_idps","9",3,"Shelter / repair materials were not available in the market",NA,"strata","Why were you unable to make the repairs that you wanted?"
"120","kandahar_natural_disaster_affected","materials_unavailable",23.8,432,"percentage","repairs_unable","strata","kandahar_natural_disaster_affected"," ",103,"repairs_unable/kandahar_natural_disaster_affected","10",3,"Shelter / repair materials were not available in the market",NA,"strata","Why were you unable to make the repairs that you wanted?"
"121","kandahar_natural_disaster_affected","materials_expensive",51.9,432,"percentage","repairs_unable","strata","kandahar_natural_disaster_affected"," ",224,"repairs_unable/kandahar_natural_disaster_affected","10",2,"Shelter and repair materials are too expensive",NA,"strata","Why were you unable to make the repairs that you wanted?"
"122","kandahar_natural_disaster_affected","professional_unavail",5.1,432,"percentage","repairs_unable","strata","kandahar_natural_disaster_affected"," ",22,"repairs_unable/kandahar_natural_disaster_affected","10",5,"Repairs require professionals but they are unavailable",NA,"strata","Why were you unable to make the repairs that you wanted?"
"123","kandahar_natural_disaster_affected","authorization",5.6,432,"percentage","repairs_unable","strata","kandahar_natural_disaster_affected"," ",24,"repairs_unable/kandahar_natural_disaster_affected","10",4,"Lack of authorization to do repairs",NA,"strata","Why were you unable to make the repairs that you wanted?"
"124","kandahar_natural_disaster_affected","professional_unafford",56.9,432,"percentage","repairs_unable","strata","kandahar_natural_disaster_affected"," ",246,"repairs_unable/kandahar_natural_disaster_affected","10",1,"Repairs require professionals but we cannot afford their services",NA,"strata","Why were you unable to make the repairs that you wanted?"
